vorname;anzahl;geschlecht;position
Urmel;1;m;3
Valentin;1;m;3
Valentino;1;m;3
Van;1;m;3
Victor;1;m;3
Viggo;1;m;3
Viktor;1;m;3
Vi?t;1;m;3
Walter;1;m;3
Wayne;1;m;3
Wushenui;1;m;3
Xiao-Long;1;m;3
Yordanov;1;m;3
Yossarian;1;m;3
?ang;1;m;3
Maria;3;m;4
Joachim;2;m;4
Ahmed;1;m;4
Alexander;1;m;4
André;1;m;4
Balthasar;1;m;4
Balthazar;1;m;4
Denny;1;m;4
Elmar;1;m;4
Felix;1;m;4
Frederick;1;m;4
Fritz;1;m;4
Jin;1;m;4
Knut;1;m;4
Ludovicus;1;m;4
Marc;1;m;4
Maximilian;1;m;4
Oppong;1;m;4
Otto;1;m;4
Paolo;1;m;4
Pelléas;1;m;4
Siegbot;1;m;4
da;1;m;5
Johann;1;m;5
Rolf;1;m;5
Taner;1;m;5
Conceição;1;m;6
Emilia;30;w;1
Anna;24;w;1
Ella;23;w;1
Maria;21;w;1
Mira;21;w;1
Hannah;20;w;1
Mila;19;w;1
Charlotte;18;w;1
Leonie;18;w;1
Fatima;16;w;1
Lina;16;w;1
Mia;16;w;1
Sophia;16;w;1
Marlene;15;w;1
Paula;15;w;1
Clara;14;w;1
Olivia;14;w;1
Amira;13;w;1
Elisa;13;w;1
Emily;13;w;1
Emma;13;w;1
Lena;13;w;1
Zeynep;13;w;1
Elif;12;w;1
Ava;11;w;1
Eva;11;w;1
Hanna;11;w;1
Lara;11;w;1
Laura;11;w;1
Liv;11;w;1
Marie;11;w;1
Sarah;11;w;1
Sophie;11;w;1
Amelie;10;w;1
Elena;10;w;1
Ida;10;w;1
Isabella;10;w;1
Johanna;10;w;1
Martha;10;w;1
Sofia;10;w;1
Antonia;9;w;1
Elisabeth;9;w;1
Greta;9;w;1
Klara;9;w;1
Mina;9;w;1
Nora;9;w;1
Nour;9;w;1
Pauline;9;w;1
Rosa;9;w;1
Sara;9;w;1
Victoria;9;w;1
Alessia;8;w;1
Alina;8;w;1
Amelia;8;w;1
Jana;8;w;1
Luna;8;w;1
Malak;8;w;1
Mathilda;8;w;1
Maya;8;w;1
Paulina;8;w;1
Romy;8;w;1
Wilma;8;w;1
Josephine;7;w;1
Lisa;7;w;1
Luisa;7;w;1
Maja;7;w;1
Meryem;7;w;1
Nele;7;w;1
Selin;7;w;1
Thea;7;w;1
Alma;6;w;1
Amina;6;w;1
Ela;6;w;1
Frida;6;w;1
Frieda;6;w;1
Helena;6;w;1
Jasmin;6;w;1
Julia;6;w;1
Lea;6;w;1
Lia;6;w;1
Lilly;6;w;1
Lily;6;w;1
Luise;6;w;1
Melisa;6;w;1
Nina;6;w;1
Alva;5;w;1
Amal;5;w;1
Azra;5;w;1
Carla;5;w;1
Celine;5;w;1
Ecrin;5;w;1
Flora;5;w;1
Juna;5;w;1
Katharina;5;w;1
Lana;5;w;1
Leni;5;w;1
Linda;5;w;1
Maryam;5;w;1
Matilda;5;w;1
Medina;5;w;1
Melek;5;w;1
Melina;5;w;1
Nisa;5;w;1
Stella;5;w;1
Tilda;5;w;1
Valentina;5;w;1
Viktoria;5;w;1
Ada;4;w;1
Alisa;4;w;1
Aurelia;4;w;1
Carlotta;4;w;1
Elly;4;w;1
Elsa;4;w;1
Emine;4;w;1
Esma;4;w;1
Helen;4;w;1
Iman;4;w;1
Isabelle;4;w;1
Lamar;4;w;1
Leyla;4;w;1
Louisa;4;w;1
Luana;4;w;1
Mariam;4;w;1
Melissa;4;w;1
Melody;4;w;1
Michelle;4;w;1
Miray;4;w;1
Nehir;4;w;1
Pia;4;w;1
Rebecca;4;w;1
Ronja;4;w;1
Rosalie;4;w;1
Samira;4;w;1
Selina;4;w;1
Theresa;4;w;1
Yara;4;w;1
Zoé;4;w;1
Alena;3;w;1
Aleyna;3;w;1
Alice;3;w;1
Alicia;3;w;1
Aliya;3;w;1
Amalia;3;w;1
Anastasia;3;w;1
Angelina;3;w;1
Annika;3;w;1
Aurora;3;w;1
Aylin;3;w;1
Diana;3;w;1
Eda;3;w;1
Elina;3;w;1
Estera;3;w;1
Esther;3;w;1
Finja;3;w;1
Fiona;3;w;1
Freya;3;w;1
Hana;3;w;1
Hayat;3;w;1
Helene;3;w;1
Hira;3;w;1
Irem;3;w;1
Jasmina;3;w;1
Jennifer;3;w;1
Karolina;3;w;1
Laila;3;w;1
Lamis;3;w;1
Layla;3;w;1
Leah;3;w;1
Lilli;3;w;1
Lotta;3;w;1
Lotte;3;w;1
Margarethe;3;w;1
Marta;3;w;1
Mathilde;3;w;1
Milena;3;w;1
Milla;3;w;1
Nazli;3;w;1
Nicole;3;w;1
Nila;3;w;1
Noemi;3;w;1
Rahel;3;w;1
Ruth;3;w;1
Sham;3;w;1
Tara;3;w;1
Tasnim;3;w;1
Valeria;3;w;1
Vanessa;3;w;1
Yasmin;3;w;1
Ya?mur;3;w;1
Yuna;3;w;1
Zehra;3;w;1
Zoe;3;w;1
Zümra;3;w;1
Aaliyah;2;w;1
Adrijana;2;w;1
Aicha;2;w;1
Aisha;2;w;1
Alejna;2;w;1
Alexandra;2;w;1
Alissia;2;w;1
Aliyah;2;w;1
Amanda;2;w;1
Amar;2;w;1
Amy;2;w;1
Amélie;2;w;1
An;2;w;1
Ana;2;w;1
Annabell;2;w;1
Anni;2;w;1
Anouk;2;w;1
Arina;2;w;1
Asel;2;w;1
Asmin;2;w;1
Asya;2;w;1
Aya;2;w;1
Aysha;2;w;1
Bao;2;w;1
Beren;2;w;1
Berfin;2;w;1
Berivan;2;w;1
Camilla;2;w;1
Ceylan;2;w;1
Ceylin;2;w;1
Charlie;2;w;1
Chiara;2;w;1
Chloé;2;w;1
Damla;2;w;1
Dilara;2;w;1
Dua;2;w;1
Dunya;2;w;1
Ece;2;w;1
Elanur;2;w;1
Eleen;2;w;1
Eleonora;2;w;1
Elinor;2;w;1
Elis;2;w;1
Elise;2;w;1
Elissa;2;w;1
Eliza;2;w;1
Elli;2;w;1
Ellin;2;w;1
Emeli;2;w;1
Emilie;2;w;1
Emmanuella;2;w;1
Emmy;2;w;1
Erva;2;w;1
Esila;2;w;1
Eslem;2;w;1
Esperansa;2;w;1
Estelle;2;w;1
Eylül;2;w;1
Feyza;2;w;1
Gabriela;2;w;1
Gloria;2;w;1
Güne?;2;w;1
Haylie;2;w;1
Hazal;2;w;1
Heba;2;w;1
Heidi;2;w;1
Helia;2;w;1
Helin;2;w;1
Hilda;2;w;1
Hilde;2;w;1
Hiranur;2;w;1
Hoang;2;w;1
Irma;2;w;1
Isabel;2;w;1
Ivana;2;w;1
Jannat;2;w;1
Jella;2;w;1
Jenny;2;w;1
Jessica;2;w;1
Jette;2;w;1
Josie;2;w;1
Judy;2;w;1
Jule;2;w;1
Juli;2;w;1
Julie;2;w;1
Kadriye;2;w;1
Kaitlyn;2;w;1
Kara;2;w;1
Karina;2;w;1
Karla;2;w;1
Larissa;2;w;1
Layal;2;w;1
Layan;2;w;1
Leen;2;w;1
Leia;2;w;1
Lejla;2;w;1
Leya;2;w;1
Lida;2;w;1
Lieke;2;w;1
Lilith;2;w;1
Liva;2;w;1
Livia;2;w;1
Lorin;2;w;1
Louise;2;w;1
Lovis;2;w;1
Lucie;2;w;1
Maia;2;w;1
Malia;2;w;1
Malina;2;w;1
Manal;2;w;1
Mariella;2;w;1
Marwa;2;w;1
Medine;2;w;1
Megan;2;w;1
Merle;2;w;1
Mika;2;w;1
Milana;2;w;1
Minh;2;w;1
Nafas;2;w;1
Nike;2;w;1
Noa;2;w;1
Nola;2;w;1
Oda;2;w;1
Palina;2;w;1
Phan;2;w;1
Philippa;2;w;1
Philomena;2;w;1
Ranim;2;w;1
Rayan;2;w;1
Rebekka;2;w;1
Ria;2;w;1
Rima;2;w;1
Rina;2;w;1
Rüya;2;w;1
Safiya;2;w;1
Salam;2;w;1
Samantha;2;w;1
Sherin;2;w;1
Suna;2;w;1
Suzi;2;w;1
Talin;2;w;1
Tamina;2;w;1
Tanja;2;w;1
Thalia;2;w;1
Toni;2;w;1
Tuana;2;w;1
Vera;2;w;1
Viola;2;w;1
Yousra;2;w;1
Zahra;2;w;1
Zahraa;2;w;1
Zara;2;w;1
Zaynab;2;w;1
Zeinab;2;w;1
Aalia;1;w;1
Adea;1;w;1
Adela;1;w;1
Adele;1;w;1
Adelia;1;w;1
Adelina;1;w;1
Adile;1;w;1
Adriana;1;w;1
Adrianna;1;w;1
Adèle;1;w;1
Aeesha;1;w;1
Afrin;1;w;1
Agatha;1;w;1
Agnes;1;w;1
Ailin;1;w;1
Aimpel;1;w;1
Aini;1;w;1
Aitana;1;w;1
Ajesche;1;w;1
Ajla;1;w;1
Al;1;w;1
Alaa;1;w;1
Alberta;1;w;1
Alea;1;w;1
Aleah;1;w;1
Alegria;1;w;1
Aleyna-Marie;1;w;1
Alia;1;w;1
Aliana;1;w;1
Alida;1;w;1
Alien;1;w;1
Alienor;1;w;1
Alija;1;w;1
Alika;1;w;1
Alisia;1;w;1
Alissa;1;w;1
Allana;1;w;1
Almedina;1;w;1
Almedina-Eleyna;1;w;1
Alya;1;w;1
Alyssa;1;w;1
Amadea;1;w;1
Amaja;1;w;1
Amali;1;w;1
Amani;1;w;1
Amara;1;w;1
Amaya;1;w;1
Ambra;1;w;1
Amelia-Nicole;1;w;1
Amilyah;1;w;1
Amra;1;w;1
Amèlie;1;w;1
Anabelle;1;w;1
Anael;1;w;1
Anam;1;w;1
Anastasija;1;w;1
Andra-Ioana;1;w;1
Andrea;1;w;1
Anett;1;w;1
Angela;1;w;1
Angelika;1;w;1
Angie;1;w;1
Anh;1;w;1
Ani;1;w;1
Anil;1;w;1
Anisa;1;w;1
Aniya;1;w;1
Anne;1;w;1
Annemarie;1;w;1
Annie;1;w;1
Anny;1;w;1
Anouck;1;w;1
Antonie;1;w;1
Anuk;1;w;1
April;1;w;1
Aradhya;1;w;1
Areen;1;w;1
Areti;1;w;1
Ariana;1;w;1
Ariel;1;w;1
Ariela;1;w;1
Arin;1;w;1
Arisha;1;w;1
Arita;1;w;1
Armanda;1;w;1
Armona;1;w;1
Arosa;1;w;1
Arwa;1;w;1
Arya;1;w;1
Arya-Su;1;w;1
Aschin;1;w;1
Asena;1;w;1
Asenat;1;w;1
Aseye;1;w;1
Ashreet;1;w;1
Asja;1;w;1
Asl?;1;w;1
Asl?han;1;w;1
Asmaa;1;w;1
Asmira;1;w;1
Asmîn;1;w;1
Assiel;1;w;1
Assil;1;w;1
Asu;1;w;1
Asuela;1;w;1
Audrey;1;w;1
Avelin;1;w;1
Avin;1;w;1
Avise;1;w;1
Awissa;1;w;1
Ayah;1;w;1
Ayla;1;w;1
Aylin-Sophie;1;w;1
Aysima;1;w;1
Aysira;1;w;1
Ay?en;1;w;1
Azize;1;w;1
Babette;1;w;1
Bahar;1;w;1
Baneen;1;w;1
Basna;1;w;1
Beatrice;1;w;1
Beatris;1;w;1
Beda;1;w;1
Belinay;1;w;1
Bella;1;w;1
Ben;1;w;1
Bengisu;1;w;1
Bensu;1;w;1
Bergüzar;1;w;1
Berin;1;w;1
Beritan;1;w;1
Berlinita;1;w;1
Berna;1;w;1
Berry;1;w;1
Bervelyn;1;w;1
Beste-Hazal;1;w;1
Betti;1;w;1
Beyza;1;w;1
Beyza-Nur;1;w;1
Bianka-Gabriela;1;w;1
Bjørg;1;w;1
Bony;1;w;1
Boyana;1;w;1
Bu?lem;1;w;1
Camelia;1;w;1
Camila;1;w;1
Cansu;1;w;1
Caren;1;w;1
Caspara;1;w;1
Cataleya;1;w;1
Cecilia;1;w;1
Cecília;1;w;1
Celin-Fabienne;1;w;1
Cemre;1;w;1
Cennet;1;w;1
Ceyda;1;w;1
Chantel;1;w;1
Chanty;1;w;1
Charis;1;w;1
Cheima;1;w;1
Cherry;1;w;1
Chery;1;w;1
Chinenye-Grace;1;w;1
Chloe;1;w;1
Christiana;1;w;1
Claire-Justine;1;w;1
Clarissa-Sophie;1;w;1
Cleo;1;w;1
Cléa;1;w;1
Collien;1;w;1
Consuela;1;w;1
Cosima;1;w;1
Cát;1;w;1
Dajana;1;w;1
Dalal;1;w;1
Dalarna;1;w;1
Dalia;1;w;1
Dalya;1;w;1
Damaris;1;w;1
Dana;1;w;1
Dania;1;w;1
Daniela;1;w;1
Danielle;1;w;1
Daphne;1;w;1
Daria;1;w;1
Darleen;1;w;1
Daryannie;1;w;1
Davida;1;w;1
Davina;1;w;1
Dearla;1;w;1
Debora;1;w;1
Defne;1;w;1
Defnenur;1;w;1
Delal;1;w;1
Delali;1;w;1
Delvin;1;w;1
Denisa;1;w;1
Derin;1;w;1
Despina;1;w;1
Devisha;1;w;1
Didem;1;w;1
Dijana;1;w;1
Dila;1;w;1
Dilek;1;w;1
Dina;1;w;1
Dinh;1;w;1
Diren;1;w;1
Divine;1;w;1
Djasiya;1;w;1
Djaína-Tatiana;1;w;1
Domitille;1;w;1
Donjeta;1;w;1
Dora;1;w;1
Dorothea;1;w;1
Dorothee;1;w;1
Draga;1;w;1
Duaa;1;w;1
Dzenisa;1;w;1
Edda;1;w;1
Effi;1;w;1
Eftalya;1;w;1
Elaine;1;w;1
Eldina;1;w;1
Eleanor;1;w;1
Elencia;1;w;1
Elenor;1;w;1
Eleonore;1;w;1
Elettra;1;w;1
Eleyna;1;w;1
Eleysa;1;w;1
Elfie;1;w;1
Eliana;1;w;1
Eliane;1;w;1
Elianora;1;w;1
Elida;1;w;1
Elien;1;w;1
Elif-Mina;1;w;1
Elifnur;1;w;1
Elin;1;w;1
Elisabet;1;w;1
Eliz;1;w;1
Elizabeth;1;w;1
Elizaweta;1;w;1
Ellen;1;w;1
Ellena;1;w;1
Ellie;1;w;1
Ellinor;1;w;1
Elmedina;1;w;1
Elmira;1;w;1
Elsi;1;w;1
Elvira;1;w;1
Emanuela;1;w;1
Emaya;1;w;1
Emelie;1;w;1
Emely;1;w;1
Emilia-Lina;1;w;1
Emiliya;1;w;1
Emmanuela;1;w;1
Emmanulla;1;w;1
Emmi;1;w;1
Enerel;1;w;1
Enissa;1;w;1
Enni;1;w;1
Enya;1;w;1
Erika;1;w;1
Ermina;1;w;1
Erni;1;w;1
Esila-Liya;1;w;1
Esra;1;w;1
Eva-Sophia;1;w;1
Eve;1;w;1
Evelina;1;w;1
Evi;1;w;1
Evilina;1;w;1
Evin;1;w;1
Evita;1;w;1
Ewa;1;w;1
Eylem;1;w;1
Ey?an;1;w;1
Fabienne;1;w;1
Fadile-Azra;1;w;1
Fahima;1;w;1
Faizher;1;w;1
Farah;1;w;1
Faramade;1;w;1
Farzona;1;w;1
Fatma;1;w;1
Federika;1;w;1
Fee;1;w;1
Felia;1;w;1
Felicia;1;w;1
Felicitas;1;w;1
Feline;1;w;1
Felipa;1;w;1
Fenya;1;w;1
Ferah;1;w;1
Feria;1;w;1
Feriha;1;w;1
Feroza;1;w;1
Feryal;1;w;1
Fianna;1;w;1
Fidan;1;w;1
Fidelia;1;w;1
Filine;1;w;1
Fina;1;w;1
Firdaus;1;w;1
Firdevs;1;w;1
Fiza;1;w;1
Fjolla;1;w;1
Flavia-Andrea;1;w;1
Florentina;1;w;1
Franceska;1;w;1
Franka;1;w;1
Freja;1;w;1
Freyja;1;w;1
Friedericke;1;w;1
Friederike;1;w;1
Fulla;1;w;1
Fumi;1;w;1
Funda;1;w;1
Gamze-Nur;1;w;1
Geesje;1;w;1
Gelsomina;1;w;1
Georgia;1;w;1
Gerda;1;w;1
Gesa;1;w;1
Gharam;1;w;1
Ghazal;1;w;1
Ghazl;1;w;1
Ghroub;1;w;1
Gia;1;w;1
Gibeck;1;w;1
Giulia;1;w;1
Giuliana;1;w;1
Gofran;1;w;1
Goge;1;w;1
Gracelin;1;w;1
Gretchen;1;w;1
Gulistan;1;w;1
Gönül;1;w;1
Gül;1;w;1
Güldane;1;w;1
Gülsüm;1;w;1
Günes;1;w;1
Ha;1;w;1
Habi;1;w;1
Hafize;1;w;1
Hafza;1;w;1
Hala;1;w;1
Haley;1;w;1
Halimat;1;w;1
Hamail;1;w;1
Hamida;1;w;1
Hamza;1;w;1
Hanan;1;w;1
Hanim;1;w;1
Hanin;1;w;1
Hanna-Marie;1;w;1
Hannah-Rachel;1;w;1
Hanny;1;w;1
Hari;1;w;1
Hary;1;w;1
Hatice;1;w;1
Haura;1;w;1
Havin;1;w;1
Hawi-Danielle;1;w;1
Hazel;1;w;1
Heddå-Mariå;1;w;1
Hedi;1;w;1
Hedwig;1;w;1
Heidy;1;w;1
Hella;1;w;1
Henrietta;1;w;1
Heva;1;w;1
Hevi;1;w;1
Hiba;1;w;1
Hibba;1;w;1
Hilal;1;w;1
Himani;1;w;1
Holly;1;w;1
Hoàng;1;w;1
Humeyra;1;w;1
Hélène;1;w;1
Hüma;1;w;1
H?;1;w;1
Ia;1;w;1
Iazmina;1;w;1
Ielica;1;w;1
Ifeanyi;1;w;1
Ilayda;1;w;1
Ilham;1;w;1
Ilyana;1;w;1
Imuetinya-Osa;1;w;1
Inara;1;w;1
Inas;1;w;1
Inaya;1;w;1
Ines;1;w;1
Inga;1;w;1
Ipek;1;w;1
Irem-Nur;1;w;1
Irena;1;w;1
Irene;1;w;1
Isa;1;w;1
Isabell;1;w;1
Isabell-Jasmine;1;w;1
Isadora;1;w;1
Isalie;1;w;1
Isha;1;w;1
?slim;1;w;1
Ivon;1;w;1
Ivy;1;w;1
Iwa;1;w;1
Izabela;1;w;1
Izabella;1;w;1
Izyna;1;w;1
Jade;1;w;1
Jakilin;1;w;1
Jale;1;w;1
Jamie;1;w;1
Jamila;1;w;1
Janan;1;w;1
Janna;1;w;1
Jarla;1;w;1
Jaslin;1;w;1
Jasna;1;w;1
Jastice;1;w;1
Jaua;1;w;1
Jawhara;1;w;1
Jeanne;1;w;1
Jelica;1;w;1
Jena;1;w;1
Jenifer;1;w;1
Jenna;1;w;1
Jennyfer;1;w;1
Jin;1;w;1
Jingyao;1;w;1
Joana;1;w;1
Joenna;1;w;1
Johsy;1;w;1
Jolantha;1;w;1
Jolien;1;w;1
Jolina-Jean;1;w;1
Joni;1;w;1
Jonna;1;w;1
Jora;1;w;1
Josefa;1;w;1
Josefine;1;w;1
Joselin;1;w;1
Joudy;1;w;1
Joulie;1;w;1
Jovana;1;w;1
Julia-Domna;1;w;1
Julia-Maria;1;w;1
Julieta;1;w;1
Juliette;1;w;1
Julja;1;w;1
Jumana;1;w;1
Junah;1;w;1
Junayna;1;w;1
Kabina;1;w;1
Kadijha;1;w;1
Kainat;1;w;1
Kalotta;1;w;1
Kamar;1;w;1
Kamelia;1;w;1
Karanfil;1;w;1
Kariana;1;w;1
Karlie;1;w;1
Karoline;1;w;1
Kasiinge;1;w;1
Kate;1;w;1
Kathy;1;w;1
Kati;1;w;1
Katja;1;w;1
Katla;1;w;1
Katrin;1;w;1
Kawtar;1;w;1
Kaylee;1;w;1
Kayra;1;w;1
Kefsur;1;w;1
Keilah;1;w;1
Kelly;1;w;1
Kenisha;1;w;1
Khadidja;1;w;1
Khadija;1;w;1
Khmissa;1;w;1
Khánh;1;w;1
Kim;1;w;1
Kimberly-Amanda;1;w;1
Kimia;1;w;1
Kinzi;1;w;1
Kinzy;1;w;1
Kira;1;w;1
Kira-Julie;1;w;1
Kouekam;1;w;1
Kristina;1;w;1
Kurumi;1;w;1
Kylie;1;w;1
Kyllia-Rawenn;1;w;1
Käthe;1;w;1
Käthe-Rosa;1;w;1
Laelle;1;w;1
Laia;1;w;1
Laima;1;w;1
Lala;1;w;1
Lamiya;1;w;1
Lara-Feodora;1;w;1
Latifa;1;w;1
Laurie;1;w;1
Lavya;1;w;1
Laya;1;w;1
Layoko;1;w;1
Le;1;w;1
Lea-Marie;1;w;1
Leana;1;w;1
Leandra;1;w;1
Leara;1;w;1
Lene;1;w;1
Leona;1;w;1
Leonie-Jolien;1;w;1
Leonora;1;w;1
Leontina;1;w;1
Lera-Nika;1;w;1
Lesane-Malakai;1;w;1
Levinia;1;w;1
Levke;1;w;1
Leyla-Samira;1;w;1
Lia-Su;1;w;1
Liane;1;w;1
Liekele;1;w;1
Liel;1;w;1
Lien;1;w;1
Liesbeth;1;w;1
Lija;1;w;1
Lijana;1;w;1
Lilian;1;w;1
Lilianne;1;w;1
Lilith-Lou;1;w;1
Lilja;1;w;1
Lilyana;1;w;1
Lina-Su;1;w;1
Line;1;w;1
Linh;1;w;1
Linn;1;w;1
Linnéa;1;w;1
Livana;1;w;1
Liya;1;w;1
Liyah;1;w;1
Liyana;1;w;1
Lmar;1;w;1
Lola;1;w;1
Loona;1;w;1
Lora;1;w;1
Lore;1;w;1
Loretta;1;w;1
Lou;1;w;1
Louane;1;w;1
Lua;1;w;1
Luca;1;w;1
Luce;1;w;1
Lucia;1;w;1
Lucianna;1;w;1
Lucy;1;w;1
Lucía;1;w;1
Luna-Yulé;1;w;1
Lura;1;w;1
Luva;1;w;1
Luz;1;w;1
Luzie;1;w;1
Lydia;1;w;1
Lys-Maelia;1;w;1
Léonie;1;w;1
Lê;1;w;1
Maasoumeh;1;w;1
Macy;1;w;1
Madeleine;1;w;1
Madison;1;w;1
Maeve;1;w;1
Magnes;1;w;1
Maham;1;w;1
Mahpeyker;1;w;1
Maida;1;w;1
Maija;1;w;1
Maisa;1;w;1
Majeda;1;w;1
Majlinda;1;w;1
Malena;1;w;1
Maliyah;1;w;1
Manuela;1;w;1
Mara;1;w;1
Maram;1;w;1
Margeritha;1;w;1
Marguerite;1;w;1
Marianna;1;w;1
Marie-Michelle;1;w;1
Marie-Sophie;1;w;1
Marielou;1;w;1
Marika;1;w;1
Marina;1;w;1
Mariolina;1;w;1
Maritta;1;w;1
Marla-Clarice;1;w;1
Marlena;1;w;1
Marnie;1;w;1
Marta-Maria;1;w;1
Martina;1;w;1
Mary;1;w;1
Maryse;1;w;1
María;1;w;1
Masa;1;w;1
Masal;1;w;1
Masha;1;w;1
Mata;1;w;1
Mathea;1;w;1
Matylda;1;w;1
Maxie;1;w;1
Maya-Mathilda;1;w;1
Mayra;1;w;1
Mayseen;1;w;1
Medha;1;w;1
Megah;1;w;1
Meggy;1;w;1
Mehar;1;w;1
Meisun;1;w;1
Melea;1;w;1
Melia;1;w;1
Melinda;1;w;1
Melis;1;w;1
Melissa-Sefora;1;w;1
Meliya;1;w;1
Mercedes-Amberley;1;w;1
Merida;1;w;1
Meriyana;1;w;1
Merrjem;1;w;1
Merve;1;w;1
Meva-Bahar;1;w;1
Micaella;1;w;1
Michalina;1;w;1
Mieke;1;w;1
Mikaela;1;w;1
Mila-Marie;1;w;1
Milea;1;w;1
Milijana;1;w;1
Mina-Seher;1;w;1
Minea;1;w;1
Minoo;1;w;1
Minu;1;w;1
Miracle;1;w;1
Miranur;1;w;1
Miriam;1;w;1
Miriana;1;w;1
Mirjana;1;w;1
Mirjesa;1;w;1
Miryam;1;w;1
Miya;1;w;1
Mizgin;1;w;1
Mobina;1;w;1
Momina;1;w;1
Momoko;1;w;1
Mona;1;w;1
Monika;1;w;1
Morea;1;w;1
Muhammed;1;w;1
Nadezda;1;w;1
Nadia;1;w;1
Nadide;1;w;1
Nadin;1;w;1
Naima;1;w;1
Najwa;1;w;1
Nantenin;1;w;1
Naomi;1;w;1
Narin;1;w;1
Nassima;1;w;1
Nastasia;1;w;1
Natalie;1;w;1
Nathanaëlle;1;w;1
Nayla;1;w;1
Nazik;1;w;1
Nazll;1;w;1
Necibe;1;w;1
Necla-Grace;1;w;1
Nedzhmie;1;w;1
Nefes;1;w;1
Neha;1;w;1
Nejme;1;w;1
Nela;1;w;1
Nele-Emilia;1;w;1
Nell;1;w;1
Nelly;1;w;1
Neneh;1;w;1
Nepheli;1;w;1
Nergis;1;w;1
Neriman;1;w;1
Nesrin;1;w;1
Neva;1;w;1
Ngoc;1;w;1
Ng?c;1;w;1
Nia;1;w;1
Nico;1;w;1
Nicol;1;w;1
Nieves;1;w;1
Nika;1;w;1
Nikita;1;w;1
Nikol;1;w;1
Nila-Rozerin;1;w;1
Nilah;1;w;1
Nilay;1;w;1
Ninon;1;w;1
Nora-Tris;1;w;1
Noria;1;w;1
Noura;1;w;1
Nova;1;w;1
Noéline;1;w;1
Noémi;1;w;1
Noémie;1;w;1
Nuh;1;w;1
Nuha;1;w;1
Nuoke;1;w;1
Nur;1;w;1
Nura;1;w;1
Nurda;1;w;1
Nuria;1;w;1
Nuriel;1;w;1
Nurten;1;w;1
Nutsa;1;w;1
Nyima;1;w;1
Néle;1;w;1
Odei;1;w;1
Oghoghosa;1;w;1
Oliwia;1;w;1
Orla;1;w;1
Oumaya;1;w;1
Panka;1;w;1
Pariya;1;w;1
Paulin;1;w;1
Pegah;1;w;1
Penelope;1;w;1
Peruan;1;w;1
Philine;1;w;1
Philomène;1;w;1
Phéo;1;w;1
Ph??ng;1;w;1
Poema;1;w;1
Pola;1;w;1
Polina;1;w;1
Prefina;1;w;1
Prim;1;w;1
Priya;1;w;1
Pérola;1;w;1
Raaifa;1;w;1
Rabiya;1;w;1
Rahil;1;w;1
Ramata;1;w;1
Rameen;1;w;1
Raniya;1;w;1
Rasal;1;w;1
Rasan;1;w;1
Rasmeye;1;w;1
Rasmie;1;w;1
Rawan;1;w;1
